"id", "name", "isHighlight", "primaryImage", "link", "countryId", "departmentId", "accessionYear"
1119, "Embroidered bed curtain", False, "https://images.metmuseum.org/CRDImages/ad/original/DP170925.jpg", "https://www.metmuseum.org/art/collection/search/13657", 1, 1, 1940
1120, "Flag", False, "https://images.metmuseum.org/CRDImages/ad/original/160961.jpg", "https://www.metmuseum.org/art/collection/search/13674", 1, 1, 1956
1121, "Printed Piece", False, "https://images.metmuseum.org/CRDImages/ad/original/17489.jpg", "https://www.metmuseum.org/art/collection/search/13686", 2, 1, 1913
1122, "Fringe", False, "https://images.metmuseum.org/CRDImages/ad/original/DP8147.jpg", "https://www.metmuseum.org/art/collection/search/13689", 6, 1, 1933
1123, "Handkerchief", False, "https://images.metmuseum.org/CRDImages/ad/original/133305.jpg", "https://www.metmuseum.org/art/collection/search/13702", 2, 1, 1944
1124, "Coat of Arms", False, "https://images.metmuseum.org/CRDImages/ad/original/AR260.jpg", "https://www.metmuseum.org/art/collection/search/13712", 1, 1, 1936
1125, "Embroidered Arms of the family of Huntington Strong", False, "https://images.metmuseum.org/CRDImages/ad/original/195311.jpg", "https://www.metmuseum.org/art/collection/search/13713", 1, 1, 1971
1126, "Piece", False, "https://images.metmuseum.org/CRDImages/ad/original/103679.jpg", "https://www.metmuseum.org/art/collection/search/13715", 6, 1, 1936
1127, "Embroidered Picture", False, "https://images.metmuseum.org/CRDImages/ad/original/ADA2908.jpg", "https://www.metmuseum.org/art/collection/search/13723", 1, 1, 1910
1128, "Neckerchief", False, "https://images.metmuseum.org/CRDImages/ad/original/DP-19259-001.jpg", "https://www.metmuseum.org/art/collection/search/13724", 1, 1, 1985
1129, "Petticoat", False, "https://images.metmuseum.org/CRDImages/ad/original/RT614A.jpg", "https://www.metmuseum.org/art/collection/search/13727", 1, 1, 1942
1130, "Embroidered panel", False, "https://images.metmuseum.org/CRDImages/ad/original/RT629A.jpg", "https://www.metmuseum.org/art/collection/search/13728", 1, 1, 1972
1131, "Panel", False, "https://images.metmuseum.org/CRDImages/ad/original/SC65538.jpg", "https://www.metmuseum.org/art/collection/search/13729", 2, 1, 1952
1132, "Shepherd and Shepherdess", False, "https://images.metmuseum.org/CRDImages/ad/original/ADA2911.jpg", "https://www.metmuseum.org/art/collection/search/13738", 1, 1, 1913
1133, "The Shepherdess of the Alps", False, "https://images.metmuseum.org/CRDImages/ad/original/DP248028.jpg", "https://www.metmuseum.org/art/collection/search/13743", 1, 1, 1939
1134, "Mourning Picture", False, "https://images.metmuseum.org/CRDImages/ad/original/RT620.jpg", "https://www.metmuseum.org/art/collection/search/13749", 1, 1, 1949
1135, "The Indian Princess", False, "https://images.metmuseum.org/CRDImages/ad/original/DT11594.jpg", "https://www.metmuseum.org/art/collection/search/13750", 1, 1, 1953
1136, "Memorial Picture", True, "https://images.metmuseum.org/CRDImages/ad/original/RT621.jpg", "https://www.metmuseum.org/art/collection/search/13751", 1, 1, 1956
1137, "Hector Taking Leave of His Family", True, "https://images.metmuseum.org/CRDImages/ad/original/ADA4892.jpg", "https://www.metmuseum.org/art/collection/search/13755", 1, 1, 1971
1138, "Embroidered Sampler", False, "https://images.metmuseum.org/CRDImages/ad/original/197225.jpg", "https://www.metmuseum.org/art/collection/search/13756", 1, 1, 1971
1139, "Printed Piece: The Apotheosis of Franklin", False, "https://images.metmuseum.org/CRDImages/ad/original/63829.jpg", "https://www.metmuseum.org/art/collection/search/13768", 2, 1, 1926
1140, "Blue-Resist Panel", False, "https://images.metmuseum.org/CRDImages/ad/original/DP266888.jpg", "https://www.metmuseum.org/art/collection/search/13797", 16, 1, 1940
1141, "Woven Piece", False, "https://images.metmuseum.org/CRDImages/ad/original/199009.jpg", "https://www.metmuseum.org/art/collection/search/13809", 2, 1, 1972
1142, "Woven piece", False, "https://images.metmuseum.org/CRDImages/ad/original/184057.jpg", "https://www.metmuseum.org/art/collection/search/13816", 3, 1, 1963
1143, "Pillow Slip", False, "https://images.metmuseum.org/CRDImages/ad/original/DP8240.jpg", "https://www.metmuseum.org/art/collection/search/13849", 1, 1, 1923
1144, "Wholecloth quilt", False, "https://images.metmuseum.org/CRDImages/ad/original/DT1832.jpg", "https://www.metmuseum.org/art/collection/search/13852", 1, 1, 1986
1145, "Quilt, wholecloth calamanco", False, "https://images.metmuseum.org/CRDImages/ad/original/TP634.jpg", "https://www.metmuseum.org/art/collection/search/13853", 2, 1, 1980
1146, "Mariner's Compass Quilt", False, "https://images.metmuseum.org/CRDImages/ad/original/SF.ADA.L198855.jpg", "https://www.metmuseum.org/art/collection/search/13854", 1, 1, 2011
1147, "Wholecloth calamanco quilt", False, "https://images.metmuseum.org/CRDImages/ad/original/DP332453.jpg", "https://www.metmuseum.org/art/collection/search/13858", 1, 1, 1945
1148, "Quilt, Wholecloth calamanco", False, "https://images.metmuseum.org/CRDImages/ad/original/TP601.jpg", "https://www.metmuseum.org/art/collection/search/13860", 1, 1, 1958
1149, "Wholecloth whitework quilt", False, "https://images.metmuseum.org/CRDImages/ad/original/AR320.jpg", "https://www.metmuseum.org/art/collection/search/13862", 1, 1, 1971
1150, "Quilt, Prairie Flower Pattern", False, "https://images.metmuseum.org/CRDImages/ad/original/115884.jpg", "https://www.metmuseum.org/art/collection/search/13865", 1, 1, 1938
1151, "Quilt, Album pattern", False, "https://images.metmuseum.org/CRDImages/ad/original/DT1827.jpg", "https://www.metmuseum.org/art/collection/search/13867", 1, 1, 1952
1152, "Chintz appliquéd quilt", False, "https://images.metmuseum.org/CRDImages/ad/original/DT1815.jpg", "https://www.metmuseum.org/art/collection/search/13869", 1, 1, 1970
1153, "Chintz appliqued quilt", False, "https://images.metmuseum.org/CRDImages/ad/original/SC193912.jpg", "https://www.metmuseum.org/art/collection/search/13870", 1, 1, 1971
1154, "Quilt, Rose of Sharon pattern", False, "https://images.metmuseum.org/CRDImages/ad/original/202088.jpg", "https://www.metmuseum.org/art/collection/search/13872", 1, 1, 1971
1155, "Quilt, Presentation pattern", False, "https://images.metmuseum.org/CRDImages/ad/original/DT1825.jpg", "https://www.metmuseum.org/art/collection/search/13875", 1, 1, 1974
1156, "Quilt, Oak Leaf pattern", False, "https://images.metmuseum.org/CRDImages/ad/original/DP332446.jpg", "https://www.metmuseum.org/art/collection/search/13876", 1, 1, 1988
1157, "Honeycomb Quilt", True, "https://images.metmuseum.org/CRDImages/ad/original/DT1816.jpg", "https://www.metmuseum.org/art/collection/search/13878", 1, 1, 1923
1158, "Quilt, Star of Bethlehem pattern variation", False, "https://images.metmuseum.org/CRDImages/ad/original/ADA2951.jpg", "https://www.metmuseum.org/art/collection/search/13880", 1, 1, 1948
1159, "Quilt, Flying Geese pattern", False, "https://images.metmuseum.org/CRDImages/ad/original/DP345099.jpg", "https://www.metmuseum.org/art/collection/search/13881", 1, 1, 1948
1160, "Quilt (or decorative throw). Hexagon or Mosaic pattern", False, "https://images.metmuseum.org/CRDImages/ad/original/TP596.jpg", "https://www.metmuseum.org/art/collection/search/13882", 1, 1, 1953
1161, "Quilt, Strip pattern", False, "https://images.metmuseum.org/CRDImages/ad/original/ADA2926.jpg", "https://www.metmuseum.org/art/collection/search/13886", 1, 1, 1971
1162, "Star of Bethlehem Quilt", False, "https://images.metmuseum.org/CRDImages/ad/original/TP612.jpg", "https://www.metmuseum.org/art/collection/search/13889", 1, 1, 1973
1163, "Quilt, Center Square and Bars pattern", False, "https://images.metmuseum.org/CRDImages/ad/original/DT10663.jpg", "https://www.metmuseum.org/art/collection/search/13891", 1, 1, 1973
1164, "Quilt, Log Cabin pattern, Light and Dark variation", False, "https://images.metmuseum.org/CRDImages/ad/original/DT10671.jpg", "https://www.metmuseum.org/art/collection/search/13894", 1, 1, 1973
1165, "Quilt, Eagle pattern", False, "https://images.metmuseum.org/CRDImages/ad/original/DT1824.jpg", "https://www.metmuseum.org/art/collection/search/13899", 1, 1, 1974
1166, "Quilt, Log Cabin pattern, Straight Furrow variation", False, "https://images.metmuseum.org/CRDImages/ad/original/TP622.jpg", "https://www.metmuseum.org/art/collection/search/13901", 1, 1, 1974
1167, "Quilt, Star of Lemoyne pattern variation", False, "https://images.metmuseum.org/CRDImages/ad/original/DT10723.jpg", "https://www.metmuseum.org/art/collection/search/13902", 1, 1, 1974
1168, "Quilt (or decorative throw), Roman Stripes pattern", False, "https://images.metmuseum.org/CRDImages/ad/original/DP-12257-001.jpg", "https://www.metmuseum.org/art/collection/search/13903", 1, 1, 1979
1169, "Quilt, Hexagon or Honeycomb pattern", False, "https://images.metmuseum.org/CRDImages/ad/original/DT1817.jpg", "https://www.metmuseum.org/art/collection/search/13904", 1, 1, 1980
1170, "Quilt, Nine Patch pattern variation", False, "https://images.metmuseum.org/CRDImages/ad/original/DT1818.jpg", "https://www.metmuseum.org/art/collection/search/13905", 1, 1, 1980
1171, "Star of Lemoyne Quilt", False, "https://images.metmuseum.org/CRDImages/ad/original/DT1819.jpg", "https://www.metmuseum.org/art/collection/search/13906", 1, 1, 1980
1172, "Quilt (or decorative throw), Crazy pattern", True, "https://images.metmuseum.org/CRDImages/ad/original/DT7523.jpg", "https://www.metmuseum.org/art/collection/search/13907", 1, 1, 1983
1173, "Quilt, Contained Crazy pattern", False, "https://images.metmuseum.org/CRDImages/ad/original/DT6055.jpg", "https://www.metmuseum.org/art/collection/search/13910", 1, 1, 1989
1174, "Quilt, Star of Bethlehem", False, "https://images.metmuseum.org/CRDImages/ad/original/TP586.jpg", "https://www.metmuseum.org/art/collection/search/13911", 1, 1, 1946
1175, "Wild Goose Chase Quilt", False, "https://images.metmuseum.org/CRDImages/ad/original/DT1821.jpg", "https://www.metmuseum.org/art/collection/search/13912", 1, 1, 1976
1176, "Quilt, Fruit Baskets pattern", False, "https://images.metmuseum.org/CRDImages/ad/original/TP625.jpg", "https://www.metmuseum.org/art/collection/search/13915", 1, 1, 1975
1177, "Appliqued Rug", False, "https://images.metmuseum.org/CRDImages/ad/original/129902.jpg", "https://www.metmuseum.org/art/collection/search/13932", 1, 1, 1942
1178, "Embroidered Rug", False, "https://images.metmuseum.org/CRDImages/ad/original/129903.jpg", "https://www.metmuseum.org/art/collection/search/13934", 1, 1, 1942
1179, "Woven carpet", False, "https://images.metmuseum.org/CRDImages/ad/original/153870.jpg", "https://www.metmuseum.org/art/collection/search/13980", 6, 1, 1952
1180, "Sample", False, "https://images.metmuseum.org/CRDImages/ad/original/ADA2474.jpg", "https://www.metmuseum.org/art/collection/search/13997", 1, 1, 1928
1181, "Woven sample", False, "https://images.metmuseum.org/CRDImages/ad/original/RT590.jpg", "https://www.metmuseum.org/art/collection/search/14018", 2, 1, 1987
1182, "Embroidered sampler", False, "https://images.metmuseum.org/CRDImages/ad/original/DP8165.jpg", "https://www.metmuseum.org/art/collection/search/14052", 1, 1, 1923
1183, "Darning sampler", False, "https://images.metmuseum.org/CRDImages/ad/original/RT553.jpg", "https://www.metmuseum.org/art/collection/search/14063", 1, 1, 1957
1184, "Sampler made at the Moorestown Friends School", False, "https://images.metmuseum.org/CRDImages/ad/original/DP363123.jpg", "https://www.metmuseum.org/art/collection/search/14069", 1, 1, 1960
1185, "Embroidered Map Sampler", False, "https://images.metmuseum.org/CRDImages/ad/original/RT624.jpg", "https://www.metmuseum.org/art/collection/search/14078", 1, 1, 1957
1186, "Embroidered Sampler: Starr Coat of Arms", False, "https://images.metmuseum.org/CRDImages/ad/original/AR382.jpg", "https://www.metmuseum.org/art/collection/search/14099", 1, 1, 1984
1187, "Napkin", False, "https://images.metmuseum.org/CRDImages/ad/original/DP272177.jpg", "https://www.metmuseum.org/art/collection/search/14107", 4, 1, 1923
1188, "Drawnwork Show Towel", False, "https://images.metmuseum.org/CRDImages/ad/original/16762.jpg", "https://www.metmuseum.org/art/collection/search/14112", 1, 1, 1913
1189, "Embroidered Show Towel", False, "https://images.metmuseum.org/CRDImages/ad/original/16745.jpg", "https://www.metmuseum.org/art/collection/search/14117", 1, 1, 1913
1190, "Show Towel", False, "https://images.metmuseum.org/CRDImages/ad/original/DP8155.jpg", "https://www.metmuseum.org/art/collection/search/14120", 1, 1, 1934
1191, "Tablecover", False, "https://images.metmuseum.org/CRDImages/ad/original/DP332472.jpg", "https://www.metmuseum.org/art/collection/search/14127", 1, 1, 1920
1192, "Quilted Tablecover", False, "https://images.metmuseum.org/CRDImages/ad/original/52029.jpg", "https://www.metmuseum.org/art/collection/search/14128", 1, 1, 1923
1193, "Dressing Table Cover Quilt", False, "https://images.metmuseum.org/CRDImages/ad/original/DP168659.jpg", "https://www.metmuseum.org/art/collection/search/14129", 6, 1, 1940
1194, "Quilted tablecover", False, "https://images.metmuseum.org/CRDImages/ad/original/DP146404.jpg", "https://www.metmuseum.org/art/collection/search/14130", 1, 1, 1944
1195, "Embroidered Tablecover", False, "https://images.metmuseum.org/CRDImages/ad/original/TP633.jpg", "https://www.metmuseum.org/art/collection/search/14133", 1, 1, 1980
1196, "Woven Tablecover", False, "https://images.metmuseum.org/CRDImages/ad/original/ADA6296.jpg", "https://www.metmuseum.org/art/collection/search/14137", 2, 1, 
1197, "Tea Cozy", False, "https://images.metmuseum.org/CRDImages/ad/original/154473.jpg", "https://www.metmuseum.org/art/collection/search/14168", 2, 1, 1953
1198, "Crib Quilt, Album pattern", False, "https://images.metmuseum.org/CRDImages/ad/original/ADA349.jpg", "https://www.metmuseum.org/art/collection/search/14200", 1, 1, 1991
1199, "Governor George Clinton", False, "https://images.metmuseum.org/CRDImages/ad/original/ap40.167.1.jpg", "https://www.metmuseum.org/art/collection/search/14206", 6, 1, 1940
1200, "Bust of a Young Child", False, "https://images.metmuseum.org/CRDImages/ad/original/DP208152.jpg", "https://www.metmuseum.org/art/collection/search/14208", 1, 1, 1991
1201, "Kazak rug", False, "https://images.metmuseum.org/CRDImages/ad/original/DP216174.jpg", "https://www.metmuseum.org/art/collection/search/14213", 26, 1, 2008
1202, "Dessert Dish", False, "https://images.metmuseum.org/CRDImages/ad/original/254476.jpg", "https://www.metmuseum.org/art/collection/search/14277", 1, 1, 1991
1203, "Pepper Shaker", False, "https://images.metmuseum.org/CRDImages/ad/original/DP237900.jpg", "https://www.metmuseum.org/art/collection/search/14278", 1, 1, 1991
1204, "Salt Dish", False, "https://images.metmuseum.org/CRDImages/ad/original/DP237901.jpg", "https://www.metmuseum.org/art/collection/search/14279", 1, 1, 1991
1205, "Covered Toy Tureen", False, "https://images.metmuseum.org/CRDImages/ad/original/255242.jpg", "https://www.metmuseum.org/art/collection/search/14285", 1, 1, 1991
1206, "Tree of life pitcher", False, "https://images.metmuseum.org/CRDImages/ad/original/255245.jpg", "https://www.metmuseum.org/art/collection/search/14288", 1, 1, 1991
1207, "Framed Print", False, "https://images.metmuseum.org/CRDImages/ad/original/frame 1991.219.1.jpg", "https://www.metmuseum.org/art/collection/search/14292", 1, 1, 1991
1208, "An Emblem of America", False, "https://images.metmuseum.org/CRDImages/ad/original/DP205018.jpg", "https://www.metmuseum.org/art/collection/search/14295", 1, 1, 1991
1209, "Scales", False, "https://images.metmuseum.org/CRDImages/ad/original/257454.jpg", "https://www.metmuseum.org/art/collection/search/14322", 1, 1, 1993
1210, "Linen Press", True, "https://images.metmuseum.org/CRDImages/ad/original/DT184.jpg", "https://www.metmuseum.org/art/collection/search/14336", 1, 1, 1991
1211, "Crocus pot", False, "https://images.metmuseum.org/CRDImages/ad/original/DP207953.jpg", "https://www.metmuseum.org/art/collection/search/14343", 1, 1, 1991
1212, "Covered Potpourri Jar", False, "https://images.metmuseum.org/CRDImages/ad/original/DP229446.jpg", "https://www.metmuseum.org/art/collection/search/14362", 1, 1, 1991
1213, "Portrait of a Gentleman", False, "https://images.metmuseum.org/CRDImages/ad/original/ap1991.91.jpg", "https://www.metmuseum.org/art/collection/search/14400", 1, 1, 1991
1214, "Farm Landscape (from McGuire Scrapbook)", False, "https://images.metmuseum.org/CRDImages/ad/original/ap26.216.10.jpg", "https://www.metmuseum.org/art/collection/search/14445", 2, 1, 1926
1215, "Horse, Fort Stanton, New Mexico", False, "https://images.metmuseum.org/CRDImages/ad/original/256693.jpg", "https://www.metmuseum.org/art/collection/search/14451", 1, 1, 1992
1216, "Child in a Landscape (from McGuire Scrapbook)", False, "https://images.metmuseum.org/CRDImages/ad/original/ap26.216.82.jpg", "https://www.metmuseum.org/art/collection/search/14460", 2, 1, 1926
1217, "Village Landscape (from McGuire Scrapbook)", False, "https://images.metmuseum.org/CRDImages/ad/original/65007.jpg", "https://www.metmuseum.org/art/collection/search/14461", 2, 1, 1926
1218, "Study of a Boy (from McGuire Scrapbook)", False, "https://images.metmuseum.org/CRDImages/ad/original/65073.jpg", "https://www.metmuseum.org/art/collection/search/14462", 2, 1, 1926
1219, "Dower Chest Latch", False, "https://images.metmuseum.org/CRDImages/ad/original/23.16b.JPG", "https://www.metmuseum.org/art/collection/search/14507", 1, 1, 1923
1220, "Underplate", False, "https://images.metmuseum.org/CRDImages/ad/original/DP207308.jpg", "https://www.metmuseum.org/art/collection/search/14509", 7, 1, 1992
1221, "Bust of John Locke", False, "https://images.metmuseum.org/CRDImages/ad/original/DT6896.jpg", "https://www.metmuseum.org/art/collection/search/14515", 1, 1, 1992
1222, "Gilbert Stuart", False, "https://images.metmuseum.org/CRDImages/ad/original/ADA3047.jpg", "https://www.metmuseum.org/art/collection/search/14524", 1, 1, 1907
1223, "Major General William H. Harrison", False, "https://images.metmuseum.org/CRDImages/ad/original/AW_07_106_2b.jpg", "https://www.metmuseum.org/art/collection/search/14543", 1, 1, 1907
1224, "Major General Andrew Jackson and the Battle of New Orleans, January 8, 1815", False, "https://images.metmuseum.org/CRDImages/ad/original/AW_07_251_107-001.jpg", "https://www.metmuseum.org/art/collection/search/14560", 1, 1, 1907
1225, "President Lincoln's Inauguration Medal", False, "https://images.metmuseum.org/CRDImages/ad/original/AW_07_251_102-001.jpg", "https://www.metmuseum.org/art/collection/search/14576", 1, 1, 1907
1226, "Washington and Franklin", False, "https://images.metmuseum.org/CRDImages/ad/original/AW_07_288_23-001.jpg", "https://www.metmuseum.org/art/collection/search/14613", 1, 1, 1907
1227, "David Hosack, Physician and Scientist", False, "https://images.metmuseum.org/CRDImages/ad/original/AW_08_230_7-001.jpg", "https://www.metmuseum.org/art/collection/search/14646", 1, 1, 1908
1228, "Tabouret", False, "https://images.metmuseum.org/CRDImages/ad/original/257451.jpg", "https://www.metmuseum.org/art/collection/search/14782", 1, 1, 1994
1229, "Plateau", False, "https://images.metmuseum.org/CRDImages/ad/original/DT7029.jpg", "https://www.metmuseum.org/art/collection/search/14792", 1, 1, 1993
1230, "Centerpiece", False, "https://images.metmuseum.org/CRDImages/ad/original/257728.jpg", "https://www.metmuseum.org/art/collection/search/14795", 2, 1, 1993
1231, "Stained Glass Window", False, "https://images.metmuseum.org/CRDImages/ad/original/ADA6120.jpg", "https://www.metmuseum.org/art/collection/search/14805", 1, 1, 1993
1232, "Slat-back Armchair", False, "https://images.metmuseum.org/CRDImages/ad/original/DT4408.jpg", "https://www.metmuseum.org/art/collection/search/14809", 1, 1, 1999
1233, "Covered potpourri vase", False, "https://images.metmuseum.org/CRDImages/ad/original/DT3673.jpg", "https://www.metmuseum.org/art/collection/search/14828", 1, 1, 1994
1234, "Corner Chair", False, "https://images.metmuseum.org/CRDImages/ad/original/258416.jpg", "https://www.metmuseum.org/art/collection/search/14832", 1, 1, 1994
1235, "Woven portiere", False, "https://images.metmuseum.org/CRDImages/ad/original/DP123048.jpg", "https://www.metmuseum.org/art/collection/search/14891", 1, 1, 1994
1236, "Samples", False, "https://images.metmuseum.org/CRDImages/ad/original/DP8170.jpg", "https://www.metmuseum.org/art/collection/search/14913", 1, 1, 1927
1237, "Thomas Dillard", False, "https://images.metmuseum.org/CRDImages/ad/original/APS6809.jpg", "https://www.metmuseum.org/art/collection/search/14995", 8, 1, 2006
1238, "Mrs. Thomas Dillard (Matilda Kuhl)", False, "https://images.metmuseum.org/CRDImages/ad/original/APS6720.jpg", "https://www.metmuseum.org/art/collection/search/14996", 8, 1, 2006
1239, "Officer in a Red Coat", False, "https://images.metmuseum.org/CRDImages/ad/original/APS6665.jpg", "https://www.metmuseum.org/art/collection/search/15156", 13, 1, 2006
1240, "Abraham Bickley", False, "https://images.metmuseum.org/CRDImages/ad/original/APS6889.jpg", "https://www.metmuseum.org/art/collection/search/15278", 2, 1, 2006
1241, "Henry Clay", False, "https://images.metmuseum.org/CRDImages/ad/original/APS1728.jpg", "https://www.metmuseum.org/art/collection/search/15390", 1, 1, 1995
1242, "Covered tureen", False, "https://images.metmuseum.org/CRDImages/ad/original/DT3777.jpg", "https://www.metmuseum.org/art/collection/search/15392", 6, 1, 1994
1243, "Portiere", False, "https://images.metmuseum.org/CRDImages/ad/original/ADA337.jpg", "https://www.metmuseum.org/art/collection/search/15552", 1, 1, 1996
1244, "Frederick Gore King", False, "https://images.metmuseum.org/CRDImages/ad/original/DP105580.jpg", "https://www.metmuseum.org/art/collection/search/15579", 1, 1, 1996
1245, "The Town Hall, North Easton, Massachusetts", False, "https://images.metmuseum.org/CRDImages/ad/original/ap1996.461.jpg", "https://www.metmuseum.org/art/collection/search/15585", 1, 1, 1996
1246, "Washington Allston", False, "https://images.metmuseum.org/CRDImages/ad/original/AW_1997_484_1-001.jpg", "https://www.metmuseum.org/art/collection/search/15990", 1, 1, 1997
1247, "John Trumbull", False, "https://images.metmuseum.org/CRDImages/ad/original/ADA3057.jpg", "https://www.metmuseum.org/art/collection/search/15992", 1, 1, 1997
1248, "Quilt, calamanco", False, "https://images.metmuseum.org/CRDImages/ad/original/DP142703.jpg", "https://www.metmuseum.org/art/collection/search/15999", 1, 1, 1998
1249, "Sampler with apocalyptic verse", False, "https://images.metmuseum.org/CRDImages/ad/original/DT4317.jpg", "https://www.metmuseum.org/art/collection/search/16149", 1, 1, 1998
1250, "Patterned quilt: "Crazy"", False, "https://images.metmuseum.org/CRDImages/ad/original/DP135417.jpg", "https://www.metmuseum.org/art/collection/search/16292", 1, 1, 1998
1251, "Quilt, Spiderweb pattern", False, "https://images.metmuseum.org/CRDImages/ad/original/DP142720.jpg", "https://www.metmuseum.org/art/collection/search/16294", 1, 1, 1998
1252, "Toddy Spoon", False, "https://images.metmuseum.org/CRDImages/ad/original/DP265383.jpg", "https://www.metmuseum.org/art/collection/search/16321", 1, 1, 1997
1253, "Memorial Portrait of Catharine Schultz (1789-1832)", False, "https://images.metmuseum.org/CRDImages/ad/original/DT4391.jpg", "https://www.metmuseum.org/art/collection/search/16588", 1, 1, 1999
1254, "Cameo", True, "https://images.metmuseum.org/CRDImages/ad/original/DP157946.jpg", "https://www.metmuseum.org/art/collection/search/16677", 1, 1, 2000
1255, "Easel and Portfolio Stand", False, "https://images.metmuseum.org/CRDImages/ad/original/DP-20207-001.jpg", "https://www.metmuseum.org/art/collection/search/16686", 1, 1, 1999
1256, "Portrait of Mrs. Crofts", False, "https://images.metmuseum.org/CRDImages/ad/original/ap1999.491.jpg", "https://www.metmuseum.org/art/collection/search/16711", 1, 1, 1999
1257, "Locket", False, "https://images.metmuseum.org/CRDImages/ad/original/DP167072.jpg", "https://www.metmuseum.org/art/collection/search/16782", 1, 1, 2000
1258, "Masonic Medal", False, "https://images.metmuseum.org/CRDImages/ad/original/DP368630.jpg", "https://www.metmuseum.org/art/collection/search/16794", 1, 1, 2000
1259, "Signet Ring", False, "https://images.metmuseum.org/CRDImages/ad/original/DT4704.jpg", "https://www.metmuseum.org/art/collection/search/16801", 1, 1, 2000
1260, "Belt Buckle", False, "https://images.metmuseum.org/CRDImages/ad/original/DT4710.jpg", "https://www.metmuseum.org/art/collection/search/16818", 1, 1, 2000
1261, "Pair of Earrings with Snap-on Covers", False, "https://images.metmuseum.org/CRDImages/ad/original/DT4969.jpg", "https://www.metmuseum.org/art/collection/search/16828", 1, 1, 2001
1262, "Brooch", False, "https://images.metmuseum.org/CRDImages/ad/original/DT4971.jpg", "https://www.metmuseum.org/art/collection/search/16840", 1, 1, 2001
1263, "Bracelet", False, "https://images.metmuseum.org/CRDImages/ad/original/DT4980.jpg", "https://www.metmuseum.org/art/collection/search/16847", 1, 1, 2001
1264, "Campeche Chair", False, "https://images.metmuseum.org/CRDImages/ad/original/DP157050.jpg", "https://www.metmuseum.org/art/collection/search/16854", 1, 1, 2000
1265, "Anotomaical Description of the Hand and the Wrist", False, "https://images.metmuseum.org/CRDImages/ad/original/ap45.50 verso.jpg", "https://www.metmuseum.org/art/collection/search/16897", 2, 1, 1945
1266, "Needlework picture", False, "https://images.metmuseum.org/CRDImages/ad/original/DT4949.jpg", "https://www.metmuseum.org/art/collection/search/16905", 1, 1, 2001
1267, "Pair of Bracelets", False, "https://images.metmuseum.org/CRDImages/ad/original/DP114859.jpg", "https://www.metmuseum.org/art/collection/search/16948", 1, 1, 2001
1268, "Wine cup", True, "https://images.metmuseum.org/CRDImages/ad/original/DP209373.jpg", "https://www.metmuseum.org/art/collection/search/16953", 1, 1, 2012
1269, "Embroidered Chair Back", False, "https://images.metmuseum.org/CRDImages/ad/original/DT5645.jpg", "https://www.metmuseum.org/art/collection/search/16962", 1, 1, 2003
1270, "Fall-front Secretary", False, "https://images.metmuseum.org/CRDImages/ad/original/DT5342.jpg", "https://www.metmuseum.org/art/collection/search/17074", 1, 1, 2001
1271, "Pedestal from the drawing room of the William H. Vanderbilt House", False, "https://images.metmuseum.org/CRDImages/ad/original/DT5417.jpg", "https://www.metmuseum.org/art/collection/search/17440", 1, 1, 2002
1272, "Portrait of a Lady", False, "https://images.metmuseum.org/CRDImages/ad/original/DT5410.jpg", "https://www.metmuseum.org/art/collection/search/17447", 1, 1, 2002
1273, "Faith and Hope", False, "https://images.metmuseum.org/CRDImages/ad/original/DP222425.jpg", "https://www.metmuseum.org/art/collection/search/17449", 1, 1, 2002
1274, "Needlework Picture", False, "https://images.metmuseum.org/CRDImages/ad/original/ADA3417.jpg", "https://www.metmuseum.org/art/collection/search/17472", 1, 1, 2002
1275, "Design Drawing", False, "https://images.metmuseum.org/CRDImages/ad/original/DP119589.jpg", "https://www.metmuseum.org/art/collection/search/17504", 1, 1, 2005
1276, "Pair of Curtains", False, "https://images.metmuseum.org/CRDImages/ad/original/17821.jpg", "https://www.metmuseum.org/art/collection/search/17589", 2, 1, 1910
1277, "Band", False, "https://images.metmuseum.org/CRDImages/ad/original/DP8150.jpg", "https://www.metmuseum.org/art/collection/search/17664", 1, 1, 1908
1278, "Fire Screen", False, "https://images.metmuseum.org/CRDImages/ad/original/DP8103.jpg", "https://www.metmuseum.org/art/collection/search/17666", 1, 1, 1911
1279, "Doll", False, "https://images.metmuseum.org/CRDImages/ad/original/33027.jpg", "https://www.metmuseum.org/art/collection/search/17671", 1, 1, 1915
1280, "Book-shaped box", False, "https://images.metmuseum.org/CRDImages/ad/original/33027.jpg", "https://www.metmuseum.org/art/collection/search/17672", 1, 1, 1915
1281, "Skirt", False, "https://images.metmuseum.org/CRDImages/ad/original/115641.jpg", "https://www.metmuseum.org/art/collection/search/17677", 1, 1, 1938
1282, "Blanket", False, "https://images.metmuseum.org/CRDImages/ad/original/137185.jpg", "https://www.metmuseum.org/art/collection/search/17681", 1, 1, 1946
1283, "Vest", False, "https://images.metmuseum.org/CRDImages/ad/original/DP8151.jpg", "https://www.metmuseum.org/art/collection/search/17696", 1, 1, 1955
1284, "Coverlet fragment", False, "https://images.metmuseum.org/CRDImages/ad/original/163302.jpg", "https://www.metmuseum.org/art/collection/search/17697", 1, 1, 1957
1285, "Belt fragment", False, "https://images.metmuseum.org/CRDImages/ad/original/DP8257.jpg", "https://www.metmuseum.org/art/collection/search/17704", 27, 1, 1976
