id,name,isHighlight,primaryImage,link,countryId,departmentId,accessionYear
439,"Jamb stove",0,https://images.metmuseum.org/CRDImages/ad/original/31991.jpg,https://www.metmuseum.org/art/collection/search/3689,1,1,1915
440,Flagon,0,https://images.metmuseum.org/CRDImages/ad/original/197463.jpg,https://www.metmuseum.org/art/collection/search/3690,1,1,1971
441,"Pocket bottle",0,https://images.metmuseum.org/CRDImages/ad/original/DP207328.jpg,https://www.metmuseum.org/art/collection/search/3697,1,1,1913
442,"Pint flask",0,https://images.metmuseum.org/CRDImages/ad/original/DP242970.jpg,https://www.metmuseum.org/art/collection/search/3731,1,1,1940
443,"Flax Comb",0,https://images.metmuseum.org/CRDImages/ad/original/DP255527.jpg,https://www.metmuseum.org/art/collection/search/3749,1,1,1934
444,"Flip Glass",0,https://images.metmuseum.org/CRDImages/ad/original/174119.jpg,https://www.metmuseum.org/art/collection/search/3750,1,1,1946
445,"Flower Holder",0,https://images.metmuseum.org/CRDImages/ad/original/97259.jpg,https://www.metmuseum.org/art/collection/search/3758,1,1,1934
446,Barrel,0,https://images.metmuseum.org/CRDImages/ad/original/DP245575.jpg,https://www.metmuseum.org/art/collection/search/3759,11,1,1911
447,Flowerpot,0,https://images.metmuseum.org/CRDImages/ad/original/DP207849.jpg,https://www.metmuseum.org/art/collection/search/3760,1,1,1959
448,"Flower Pot",0,https://images.metmuseum.org/CRDImages/ad/original/148993.jpg,https://www.metmuseum.org/art/collection/search/3761,7,1,1950
449,"Flowerpot and stand",0,https://images.metmuseum.org/CRDImages/ad/original/ADA2785.jpg,https://www.metmuseum.org/art/collection/search/3763,1,1,1957
450,Flyleaf,0,https://images.metmuseum.org/CRDImages/ad/original/ADA6397.jpg,https://www.metmuseum.org/art/collection/search/3765,1,1,1934
451,Footstool,0,https://images.metmuseum.org/CRDImages/ad/original/97157.jpg,https://www.metmuseum.org/art/collection/search/3787,1,1,1934
452,Fork,0,https://images.metmuseum.org/CRDImages/ad/original/63406.jpg,https://www.metmuseum.org/art/collection/search/3798,1,1,1926
453,"Cameo Portrait of Frederick Marshall",0,https://images.metmuseum.org/CRDImages/ad/original/140965.jpg,https://www.metmuseum.org/art/collection/search/3835,1,1,1948
454,"Fruit Bowl",0,https://images.metmuseum.org/CRDImages/ad/original/176253.jpg,https://www.metmuseum.org/art/collection/search/3845,1,1,1946
455,"Hobnail Fruit Bowl",0,https://images.metmuseum.org/CRDImages/ad/original/176935.jpg,https://www.metmuseum.org/art/collection/search/3846,1,1,1946
456,"Funeral spoon",0,https://images.metmuseum.org/CRDImages/ad/original/DP250625.jpg,https://www.metmuseum.org/art/collection/search/3860,1,1,1929
457,"Funeral Spoon",0,https://images.metmuseum.org/CRDImages/ad/original/57678.jpg,https://www.metmuseum.org/art/collection/search/3862,1,1,1924
458,Funnel,0,https://images.metmuseum.org/CRDImages/ad/original/DP234124.jpg,https://www.metmuseum.org/art/collection/search/3863,1,1,1910
459,"Garden Bench",0,https://images.metmuseum.org/CRDImages/ad/original/184806.jpg,https://www.metmuseum.org/art/collection/search/3864,1,1,NULL
460,"Garden Settee",0,https://images.metmuseum.org/CRDImages/ad/original/235584.jpg,https://www.metmuseum.org/art/collection/search/3871,1,1,1982
461,"Gas Chandelier",0,https://images.metmuseum.org/CRDImages/ad/original/197977.jpg,https://www.metmuseum.org/art/collection/search/3878,1,1,1970
462,"Oval table with falling leaves",0,https://images.metmuseum.org/CRDImages/ad/original/85G_ACF259R4.jpg,https://www.metmuseum.org/art/collection/search/3908,1,1,1910
463,"Gate-leg Drop-leaf Table",0,https://images.metmuseum.org/CRDImages/ad/original/DT240719.jpg,https://www.metmuseum.org/art/collection/search/3913,1,1,1934
464,"Gate-leg Table",0,https://images.metmuseum.org/CRDImages/ad/original/85G_ACF266R4.jpg,https://www.metmuseum.org/art/collection/search/3915,1,1,1952
465,"Gate-leg table",0,https://images.metmuseum.org/CRDImages/ad/original/DT235356.jpg,https://www.metmuseum.org/art/collection/search/3917,1,1,1980
466,"Gemel flask",0,https://images.metmuseum.org/CRDImages/ad/original/134132.jpg,https://www.metmuseum.org/art/collection/search/3918,1,1,1945
467,"General Grant",0,https://images.metmuseum.org/CRDImages/ad/original/DP208139.jpg,https://www.metmuseum.org/art/collection/search/3919,1,1,1968
468,"Figure of General Henry Seymour Conway",0,https://images.metmuseum.org/CRDImages/ad/original/66649.jpg,https://www.metmuseum.org/art/collection/search/3920,2,1,1927
469,"Disk of General Lafayette and Marshal Gerard",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_305.jpg,https://www.metmuseum.org/art/collection/search/3921,6,1,1883
470,"Bust of George Washington",0,https://images.metmuseum.org/CRDImages/ad/original/140897.jpg,https://www.metmuseum.org/art/collection/search/3925,1,1,1947
471,"Medallion of George Washington",0,https://images.metmuseum.org/CRDImages/ad/original/DP247747.jpg,https://www.metmuseum.org/art/collection/search/3951,2,1,1893
472,"Portrait Panel of George Washington",0,https://images.metmuseum.org/CRDImages/ad/original/139872.jpg,https://www.metmuseum.org/art/collection/search/3953,10,1,1947
473,"Plaque Portrait of George Washington",0,https://images.metmuseum.org/CRDImages/ad/original/DP247754.jpg,https://www.metmuseum.org/art/collection/search/3955,6,1,1901
474,"Plaque of George Washington",0,https://images.metmuseum.org/CRDImages/ad/original/25460.jpg,https://www.metmuseum.org/art/collection/search/3963,6,1,1883
475,"Portrait of George Washington",0,https://images.metmuseum.org/CRDImages/ad/original/25568.jpg,https://www.metmuseum.org/art/collection/search/3971,6,1,1883
476,"George Washington in Japanese Costume",0,https://images.metmuseum.org/CRDImages/ad/original/25446.jpg,https://www.metmuseum.org/art/collection/search/3972,9,1,1883
477,Girandole,0,https://images.metmuseum.org/CRDImages/ad/original/189870.jpg,https://www.metmuseum.org/art/collection/search/3975,1,1,1968
478,"Looking Glass",0,https://images.metmuseum.org/CRDImages/ad/original/47730.jpg,https://www.metmuseum.org/art/collection/search/3981,2,1,1921
479,Fragment,0,https://images.metmuseum.org/CRDImages/ad/original/DP234118.jpg,https://www.metmuseum.org/art/collection/search/3995,1,1,1937
480,"Glass Panel",0,https://images.metmuseum.org/CRDImages/ad/original/20621.jpg,https://www.metmuseum.org/art/collection/search/4010,1,1,1913
481,Goblet,0,https://images.metmuseum.org/CRDImages/ad/original/DP252539.jpg,https://www.metmuseum.org/art/collection/search/4077,1,1,1914
482,"Gothic Library",0,https://images.metmuseum.org/CRDImages/ad/original/DT212223.jpg,https://www.metmuseum.org/art/collection/search/4136,1,1,NULL
483,"Graduation Diploma",0,https://images.metmuseum.org/CRDImages/ad/original/122788.jpg,https://www.metmuseum.org/art/collection/search/4137,1,1,1940
484,"Grand Harmonicon",0,https://images.metmuseum.org/CRDImages/ad/original/DT9092.jpg,https://www.metmuseum.org/art/collection/search/4138,1,1,1980
485,"Half-pint Decanter",0,https://images.metmuseum.org/CRDImages/ad/original/174125.jpg,https://www.metmuseum.org/art/collection/search/4152,1,1,1946
486,"Half-pint decanter",0,https://images.metmuseum.org/CRDImages/ad/original/DP208100.jpg,https://www.metmuseum.org/art/collection/search/4153,1,1,1946
487,"Hanging Key Cabinet",0,https://images.metmuseum.org/CRDImages/ad/original/DP-19766-001.jpg,https://www.metmuseum.org/art/collection/search/4255,1,1,1981
488,"Hanging Candlestick",0,https://images.metmuseum.org/CRDImages/ad/original/131742.jpg,https://www.metmuseum.org/art/collection/search/4256,1,1,1910
489,"Hanging Vase",0,https://images.metmuseum.org/CRDImages/ad/original/ADA2813.jpg,https://www.metmuseum.org/art/collection/search/4259,1,1,1896
490,Hasp,0,https://images.metmuseum.org/CRDImages/ad/original/146105.jpg,https://www.metmuseum.org/art/collection/search/4260,1,1,1949
491,Hat,0,https://images.metmuseum.org/CRDImages/ad/original/15046.jpg,https://www.metmuseum.org/art/collection/search/4261,1,1,1913
492,"Hat salt",0,https://images.metmuseum.org/CRDImages/ad/original/DP206747.jpg,https://www.metmuseum.org/art/collection/search/4263,1,1,1980
493,"Quillwork hatchment of Dering coat of arms",0,https://images.metmuseum.org/CRDImages/ad/original/38.121.1.jpg,https://www.metmuseum.org/art/collection/search/4267,1,1,1938
494,"Hat stand",0,https://images.metmuseum.org/CRDImages/ad/original/ADA4988.jpg,https://www.metmuseum.org/art/collection/search/4268,1,1,1978
495,"Hearth Jar",0,https://images.metmuseum.org/CRDImages/ad/original/196493.jpg,https://www.metmuseum.org/art/collection/search/4269,7,1,1971
496,"Bust of Henry Clay",0,https://images.metmuseum.org/CRDImages/ad/original/34236.jpg,https://www.metmuseum.org/art/collection/search/4271,6,1,1883
497,"High Chair",0,https://images.metmuseum.org/CRDImages/ad/original/79769.jpg,https://www.metmuseum.org/art/collection/search/4272,1,1,1910
498,"High chest of drawers",1,https://images.metmuseum.org/CRDImages/ad/original/DP360492.jpg,https://www.metmuseum.org/art/collection/search/4280,1,1,1910
499,"High Chest of Drawers",0,https://images.metmuseum.org/CRDImages/ad/original/177168.jpg,https://www.metmuseum.org/art/collection/search/4291,1,1,1962
500,Hinge,0,https://images.metmuseum.org/CRDImages/ad/original/146138.jpg,https://www.metmuseum.org/art/collection/search/4300,1,1,1949
501,"Holy Water Basin",0,https://images.metmuseum.org/CRDImages/ad/original/DP250579.jpg,https://www.metmuseum.org/art/collection/search/4384,11,1,1911
502,"Honey dish",0,https://images.metmuseum.org/CRDImages/ad/original/174243.jpg,https://www.metmuseum.org/art/collection/search/4388,1,1,1946
503,"Honey Dish",0,https://images.metmuseum.org/CRDImages/ad/original/DP235418.jpg,https://www.metmuseum.org/art/collection/search/4390,1,1,1946
504,"Hot Water Plate",0,https://images.metmuseum.org/CRDImages/ad/original/137119.jpg,https://www.metmuseum.org/art/collection/search/4400,1,1,1946
505,"Hot Water Pot",0,https://images.metmuseum.org/CRDImages/ad/original/DP245757.jpg,https://www.metmuseum.org/art/collection/search/4407,1,1,1924
506,"Figure of William Shakespeare's Birthplace in Stratford-on-Avon, England",0,https://images.metmuseum.org/CRDImages/ad/original/140799.jpg,https://www.metmuseum.org/art/collection/search/4410,1,1,1947
507,"Drawing of a Hunt",0,https://images.metmuseum.org/CRDImages/ad/original/139968.jpg,https://www.metmuseum.org/art/collection/search/4411,1,1,1947
508,"Hurricane Shade",0,https://images.metmuseum.org/CRDImages/ad/original/182104.jpg,https://www.metmuseum.org/art/collection/search/4412,1,1,1965
509,Inkwell,0,https://images.metmuseum.org/CRDImages/ad/original/DP245578.jpg,https://www.metmuseum.org/art/collection/search/4424,11,1,1911
510,Inkstand,0,https://images.metmuseum.org/CRDImages/ad/original/ADA4620.jpg,https://www.metmuseum.org/art/collection/search/4432,1,1,1957
511,"Pagoda and Case",0,https://images.metmuseum.org/CRDImages/ad/original/10A_044R3.jpg,https://www.metmuseum.org/art/collection/search/4448,7,1,1958
512,"Jamb Hook",0,https://images.metmuseum.org/CRDImages/ad/original/80919-1.JPG,https://www.metmuseum.org/art/collection/search/4454,2,1,1930
513,"Bust of James Fenimore Cooper",0,https://images.metmuseum.org/CRDImages/ad/original/34237.jpg,https://www.metmuseum.org/art/collection/search/4465,6,1,1883
514,"Jar with Serpentine Handles",0,https://images.metmuseum.org/CRDImages/ad/original/DP250011.jpg,https://www.metmuseum.org/art/collection/search/4469,11,1,1911
515,"Chocolate Jar (Chocolatero)",1,https://images.metmuseum.org/CRDImages/ad/original/DP105075.jpg,https://www.metmuseum.org/art/collection/search/4470,11,1,1911
516,"Globular Jar",0,https://images.metmuseum.org/CRDImages/ad/original/DP251393.jpg,https://www.metmuseum.org/art/collection/search/4476,11,1,1911
517,"Chamber Pot",0,https://images.metmuseum.org/CRDImages/ad/original/DP252041.jpg,https://www.metmuseum.org/art/collection/search/4480,11,1,1911
518,Toy,0,https://images.metmuseum.org/CRDImages/ad/original/DP264266.jpg,https://www.metmuseum.org/art/collection/search/4490,1,1,1920
519,Jardiniere,0,https://images.metmuseum.org/CRDImages/ad/original/DP262004.jpg,https://www.metmuseum.org/art/collection/search/4515,7,1,1955
520,"Jelly Glass",0,https://images.metmuseum.org/CRDImages/ad/original/17425.jpg,https://www.metmuseum.org/art/collection/search/4530,2,1,1913
521,"Ticket of Membership",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_207-002.jpg,https://www.metmuseum.org/art/collection/search/4544,6,1,1883
522,"Bust of John Wesley",0,https://images.metmuseum.org/CRDImages/ad/original/140902.jpg,https://www.metmuseum.org/art/collection/search/4545,1,1,1947
523,"Figure of John Wilkes",0,https://images.metmuseum.org/CRDImages/ad/original/132983.jpg,https://www.metmuseum.org/art/collection/search/4546,2,1,1944
524,"Joint Stool",0,https://images.metmuseum.org/CRDImages/ad/original/85F_ACF253R5.jpg,https://www.metmuseum.org/art/collection/search/4547,1,1,1910
525,"Joint stool",0,https://images.metmuseum.org/CRDImages/ad/original/DT235348.jpg,https://www.metmuseum.org/art/collection/search/4549,1,1,1910
526,Jug,0,https://images.metmuseum.org/CRDImages/ad/original/DP265361.jpg,https://www.metmuseum.org/art/collection/search/4554,2,1,1883
527,"Jar with crolled handle and horizontal bands of floral polychrome motifs",0,https://images.metmuseum.org/CRDImages/ad/original/DT5516.jpg,https://www.metmuseum.org/art/collection/search/4556,11,1,1911
528,"Face Jug",0,https://images.metmuseum.org/CRDImages/ad/original/DP-22067-001.jpg,https://www.metmuseum.org/art/collection/search/4565,1,1,1922
529,Pitcher,0,https://images.metmuseum.org/CRDImages/ad/original/DP207616.jpg,https://www.metmuseum.org/art/collection/search/4575,1,1,1918
530,Kast,1,https://images.metmuseum.org/CRDImages/ad/original/DT268766.jpg,https://www.metmuseum.org/art/collection/search/4591,1,1,1909
531,Teakettle,0,https://images.metmuseum.org/CRDImages/ad/original/DP323267.jpg,https://www.metmuseum.org/art/collection/search/4596,1,1,1969
532,"Kettle Stand",0,https://images.metmuseum.org/CRDImages/ad/original/ADA274.jpg,https://www.metmuseum.org/art/collection/search/4599,1,1,1960
533,"Teakettle, Burner, and Stand",0,https://images.metmuseum.org/CRDImages/ad/original/133356.jpg,https://www.metmuseum.org/art/collection/search/4600,1,1,1944
534,"Key Cupboard",0,https://images.metmuseum.org/CRDImages/ad/original/97161.jpg,https://www.metmuseum.org/art/collection/search/4603,1,1,1934
535,Knife,0,https://images.metmuseum.org/CRDImages/ad/original/229684.jpg,https://www.metmuseum.org/art/collection/search/4618,1,1,1982
536,"Knife Box",0,https://images.metmuseum.org/CRDImages/ad/original/181091.jpg,https://www.metmuseum.org/art/collection/search/4622,1,1,1964
537,"Knife Urn",0,https://images.metmuseum.org/CRDImages/ad/original/194404.jpg,https://www.metmuseum.org/art/collection/search/4627,1,1,1970
538,Knob,0,https://images.metmuseum.org/CRDImages/ad/original/186875.jpg,https://www.metmuseum.org/art/collection/search/4629,1,1,NULL
539,"Drawer pull",0,https://images.metmuseum.org/CRDImages/ad/original/DP232790.jpg,https://www.metmuseum.org/art/collection/search/4636,6,1,1968
540,Knocker,0,https://images.metmuseum.org/CRDImages/ad/original/146132.jpg,https://www.metmuseum.org/art/collection/search/4651,1,1,1949
541,Label,0,https://images.metmuseum.org/CRDImages/ad/original/DP251073.jpg,https://www.metmuseum.org/art/collection/search/4652,1,1,1932
542,"Lace Pattern",0,https://images.metmuseum.org/CRDImages/ad/original/14851.jpg,https://www.metmuseum.org/art/collection/search/4653,1,1,1913
543,Ladle,0,https://images.metmuseum.org/CRDImages/ad/original/97186.jpg,https://www.metmuseum.org/art/collection/search/4655,1,1,1934
544,Lamp,0,https://images.metmuseum.org/CRDImages/ad/original/34481.jpg,https://www.metmuseum.org/art/collection/search/4681,1,1,1916
545,"Hobnail Lamp",0,https://images.metmuseum.org/CRDImages/ad/original/186551.jpg,https://www.metmuseum.org/art/collection/search/4711,1,1,1946
546,"Lamp Reflector",0,https://images.metmuseum.org/CRDImages/ad/original/19230.jpg,https://www.metmuseum.org/art/collection/search/4724,1,1,1913
547,"Lamp Shade",0,https://images.metmuseum.org/CRDImages/ad/original/94484.jpg,https://www.metmuseum.org/art/collection/search/4726,1,1,1933
548,"Lamp Shade (?)",0,https://images.metmuseum.org/CRDImages/ad/original/ADA4863.jpg,https://www.metmuseum.org/art/collection/search/4732,1,1,1896
549,"Hanging Lantern",0,https://images.metmuseum.org/CRDImages/ad/original/77231.jpg,https://www.metmuseum.org/art/collection/search/4736,2,1,1916
550,Lantern,0,https://images.metmuseum.org/CRDImages/ad/original/130469.jpg,https://www.metmuseum.org/art/collection/search/4738,1,1,1922
551,"Hall Lantern",0,https://images.metmuseum.org/CRDImages/ad/original/217997.jpg,https://www.metmuseum.org/art/collection/search/4748,1,1,1979
552,"Lantern clock",0,https://images.metmuseum.org/CRDImages/ad/original/130080.jpg,https://www.metmuseum.org/art/collection/search/4751,2,1,1942
553,Latch,0,https://images.metmuseum.org/CRDImages/ad/original/146103.jpg,https://www.metmuseum.org/art/collection/search/4757,1,1,1949
554,"Latch Bar",0,https://images.metmuseum.org/CRDImages/ad/original/146133.jpg,https://www.metmuseum.org/art/collection/search/4760,1,1,1949
555,"Latch Lock, Key, and Catch",0,https://images.metmuseum.org/CRDImages/ad/original/146135.jpg,https://www.metmuseum.org/art/collection/search/4761,1,1,1949
556,"Latch, Bar, and Catch",0,https://images.metmuseum.org/CRDImages/ad/original/146133.jpg,https://www.metmuseum.org/art/collection/search/4764,1,1,1949
557,"Latch, Support, Bar, and Catch",0,https://images.metmuseum.org/CRDImages/ad/original/146144.jpg,https://www.metmuseum.org/art/collection/search/4766,1,1,1949
558,"Rim for Waste Bowl",0,https://images.metmuseum.org/CRDImages/ad/original/242104.jpg,https://www.metmuseum.org/art/collection/search/4767,1,1,1987
559,Lavatory,0,https://images.metmuseum.org/CRDImages/ad/original/35983.jpg,https://www.metmuseum.org/art/collection/search/4768,11,1,1917
560,Strainer,0,https://images.metmuseum.org/CRDImages/ad/original/DP110425.jpg,https://www.metmuseum.org/art/collection/search/4772,1,1,1901
561,"Lemonade Glass",0,https://images.metmuseum.org/CRDImages/ad/original/242471.jpg,https://www.metmuseum.org/art/collection/search/4773,1,1,1987
562,"Liberty Cup and Saucer",0,https://images.metmuseum.org/CRDImages/ad/original/DP223271.jpg,https://www.metmuseum.org/art/collection/search/4781,1,1,1969
563,"Liberty cup and saucer",0,https://images.metmuseum.org/CRDImages/ad/original/DP223271.jpg,https://www.metmuseum.org/art/collection/search/4782,1,1,1969
564,"Library Table",0,https://images.metmuseum.org/CRDImages/ad/original/ADA3166.jpg,https://www.metmuseum.org/art/collection/search/4783,1,1,1979
565,"French press",0,https://images.metmuseum.org/CRDImages/ad/original/124594.jpg,https://www.metmuseum.org/art/collection/search/4793,1,1,1941
566,"Standing lion",0,https://images.metmuseum.org/CRDImages/ad/original/DP207934.jpg,https://www.metmuseum.org/art/collection/search/4796,1,1,1941
567,"Lioness Figure",0,https://images.metmuseum.org/CRDImages/ad/original/DP253029.jpg,https://www.metmuseum.org/art/collection/search/4797,1,1,1914
568,"Drawing of Lions",0,https://images.metmuseum.org/CRDImages/ad/original/97222.jpg,https://www.metmuseum.org/art/collection/search/4798,1,1,1934
569,"Liquor Glass",0,https://images.metmuseum.org/CRDImages/ad/original/17463.jpg,https://www.metmuseum.org/art/collection/search/4799,1,1,1913
570,Lithophane,0,https://images.metmuseum.org/CRDImages/ad/original/176389.jpg,https://www.metmuseum.org/art/collection/search/4800,10,1,1962
571,"Lock and Key",0,https://images.metmuseum.org/CRDImages/ad/original/112917.jpg,https://www.metmuseum.org/art/collection/search/4801,2,1,1937
572,Lock,0,https://images.metmuseum.org/CRDImages/ad/original/115044.jpg,https://www.metmuseum.org/art/collection/search/4802,1,1,NULL
573,"Lolling Armchair",0,https://images.metmuseum.org/CRDImages/ad/original/196956.jpg,https://www.metmuseum.org/art/collection/search/4826,1,1,1971
574,"Looking glass",0,https://images.metmuseum.org/CRDImages/ad/original/99679.jpg,https://www.metmuseum.org/art/collection/search/4856,1,1,1935
575,"Bust of Lord Byron",0,https://images.metmuseum.org/CRDImages/ad/original/140899.jpg,https://www.metmuseum.org/art/collection/search/4892,1,1,1947
576,"Figure of Louis XVI and Benjamin Franklin",0,https://images.metmuseum.org/CRDImages/ad/original/DT2093.jpg,https://www.metmuseum.org/art/collection/search/4894,6,1,1883
577,"Love Token",0,https://images.metmuseum.org/CRDImages/ad/original/ADA2731.jpg,https://www.metmuseum.org/art/collection/search/4896,1,1,1934
578,"Stained Glass Lunette from the Cornelius Vanderbilt II House, New York",0,https://images.metmuseum.org/CRDImages/ad/original/DP169681.jpg,https://www.metmuseum.org/art/collection/search/4921,1,1,1916
579,"Lyre Clock",0,https://images.metmuseum.org/CRDImages/ad/original/9031.jpg,https://www.metmuseum.org/art/collection/search/4922,1,1,1910
580,"The Magnolia Vase",1,https://images.metmuseum.org/CRDImages/ad/original/DT255926.jpg,https://www.metmuseum.org/art/collection/search/4923,1,1,1899
581,Mantel,0,https://images.metmuseum.org/CRDImages/ad/original/DP210008.jpg,https://www.metmuseum.org/art/collection/search/4925,8,1,1925
582,"Parlor from the James Duncan Jr. house, Haverhill, Massachusetts",0,https://images.metmuseum.org/CRDImages/ad/original/DT211252.jpg,https://www.metmuseum.org/art/collection/search/4927,1,1,1912
583,"Mantel Clock",0,https://images.metmuseum.org/CRDImages/ad/original/ADA5371.jpg,https://www.metmuseum.org/art/collection/search/4928,1,1,1983
584,"Mantel with Wellford Ornament from Beltzhoover House, Carlisle, Pennsylvania",0,https://images.metmuseum.org/CRDImages/ad/original/42505.jpg,https://www.metmuseum.org/art/collection/search/4931,1,1,1918
585,"Mantel from Drawing Room of the Craig House, Baltimore, Maryland",0,https://images.metmuseum.org/CRDImages/ad/original/DT211258.jpg,https://www.metmuseum.org/art/collection/search/4934,1,1,1918
586,"Mantel from Elias Hasket Derby House, Salem, Massachusetts",0,https://images.metmuseum.org/CRDImages/ad/original/DP146621.jpg,https://www.metmuseum.org/art/collection/search/4935,1,1,1946
587,Mantelpiece,0,https://images.metmuseum.org/CRDImages/ad/original/ADA3707.jpg,https://www.metmuseum.org/art/collection/search/4937,1,1,1964
588,"Manuscript Sampler",0,https://images.metmuseum.org/CRDImages/ad/original/97210.jpg,https://www.metmuseum.org/art/collection/search/4939,1,1,1934
589,"Map Case",0,https://images.metmuseum.org/CRDImages/ad/original/DP-19198-001.jpg,https://www.metmuseum.org/art/collection/search/4942,1,1,1933
590,"Map of the Province of New York",0,https://images.metmuseum.org/CRDImages/ad/original/192231.jpg,https://www.metmuseum.org/art/collection/search/4943,2,1,1969
591,"Bust of The Marquis de Lafayette",0,https://images.metmuseum.org/CRDImages/ad/original/140896.jpg,https://www.metmuseum.org/art/collection/search/4946,1,1,1947
592,"Bust of the Marquis de Lafayette",0,https://images.metmuseum.org/CRDImages/ad/original/25688.jpg,https://www.metmuseum.org/art/collection/search/4947,6,1,1883
593,"Medal of the Marquis de Lafayette",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_315.jpg,https://www.metmuseum.org/art/collection/search/4948,6,1,1883
594,"Ornament of the Marquis de Lafayette",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_313.jpg,https://www.metmuseum.org/art/collection/search/4974,6,1,1883
595,"Plaque of the Marquis de Lafayette",0,https://images.metmuseum.org/CRDImages/ad/original/25798.jpg,https://www.metmuseum.org/art/collection/search/4976,6,1,1883
596,"Statuette of the Marquis de Lafayette",0,https://images.metmuseum.org/CRDImages/ad/original/25773.jpg,https://www.metmuseum.org/art/collection/search/4978,6,1,1883
597,"Marriage Contract",0,https://images.metmuseum.org/CRDImages/ad/original/124568.jpg,https://www.metmuseum.org/art/collection/search/4979,4,1,1941
598,"Marrow Spoon",0,https://images.metmuseum.org/CRDImages/ad/original/153598.jpg,https://www.metmuseum.org/art/collection/search/4980,2,1,1952
599,"Bust of Mary Washington",0,https://images.metmuseum.org/CRDImages/ad/original/140898.jpg,https://www.metmuseum.org/art/collection/search/4983,1,1,1947
600,"Masonic Armchair",0,https://images.metmuseum.org/CRDImages/ad/original/204967.jpg,https://www.metmuseum.org/art/collection/search/4984,1,1,1975
601,"Match Case",0,https://images.metmuseum.org/CRDImages/ad/original/DP-14591-012.jpg,https://www.metmuseum.org/art/collection/search/4988,1,1,1941
602,Matchsafe,0,https://images.metmuseum.org/CRDImages/ad/original/DP267913.jpg,https://www.metmuseum.org/art/collection/search/4990,1,1,1947
603,"McKinley Armchair",0,https://images.metmuseum.org/CRDImages/ad/original/242187.jpg,https://www.metmuseum.org/art/collection/search/4995,1,1,1986
604,"Quart Measure",0,https://images.metmuseum.org/CRDImages/ad/original/217995.jpg,https://www.metmuseum.org/art/collection/search/4996,1,1,1979
605,"Pint Measure",0,https://images.metmuseum.org/CRDImages/ad/original/116793.jpg,https://www.metmuseum.org/art/collection/search/4999,2,1,1910
606,"Meat Platter",0,https://images.metmuseum.org/CRDImages/ad/original/157727.jpg,https://www.metmuseum.org/art/collection/search/5002,7,1,1954
607,"Medal Commemorating the Opposition of William Pitt to the Colonial Policy",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_421-001.jpg,https://www.metmuseum.org/art/collection/search/5016,2,1,1883
608,"Medal Commemorating the Treaty of Commerce between France and the United States",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_423-001.jpg,https://www.metmuseum.org/art/collection/search/5025,6,1,1883
609,Medallion,0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_202-001.jpg,https://www.metmuseum.org/art/collection/search/5028,6,1,1883
610,"Benjamin Franklin",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_206-001.jpg,https://www.metmuseum.org/art/collection/search/5031,6,1,1883
611,"Medal of Thaddeus Kosciuszko",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_418-001.jpg,https://www.metmuseum.org/art/collection/search/5032,6,1,1883
612,"Medal of John Paul Jones and the Serapis",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_391-001.jpg,https://www.metmuseum.org/art/collection/search/5038,6,1,1883
613,"Medal of General Daniel Morgan",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_398-001.jpg,https://www.metmuseum.org/art/collection/search/5039,6,1,1883
614,"Medal Commemorating the Declaration of Independence",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_422-001.jpg,https://www.metmuseum.org/art/collection/search/5040,6,1,1883
615,"The 'Shipwreck Medal'",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_387-001.jpg,https://www.metmuseum.org/art/collection/search/5046,1,1,1883
616,"Medal of Millard Fillmore",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_435-001.jpg,https://www.metmuseum.org/art/collection/search/5047,1,1,1883
617,"Medal of Franklin Pierce",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_436-001.jpg,https://www.metmuseum.org/art/collection/search/5048,1,1,1883
618,"Medal of James Buchanan",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_437-001.jpg,https://www.metmuseum.org/art/collection/search/5049,1,1,1883
619,"Medal of Captain O. H. Perry",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_371-001.jpg,https://www.metmuseum.org/art/collection/search/5050,1,1,1883
620,"Medal of Captain Lewis Warrington",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_373-001.jpg,https://www.metmuseum.org/art/collection/search/5052,1,1,1883
621,"Medal of Captain Thomas Macdonough",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_374-001.jpg,https://www.metmuseum.org/art/collection/search/5053,1,1,1883
622,"Medal of Captain Robert Henley",0,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_375-001.jpg,https://www.metmuseum.org/art/collection/search/5054,1,1,1883
